State,Year,Quarter,District,Total_Registered_User,Total_App_open,Latitude,Longitude,Region
Haryana,2021,3,Fatehabad,248955,248955,29.6943382,77.004248,Northern Region
Haryana,2021,4,Fatehabad,266637,266637,29.6943382,77.004248,Northern Region
Haryana,2022,1,Fatehabad,283380,283380,29.6943382,77.004248,Northern Region
Haryana,2022,2,Fatehabad,299086,299086,29.6943382,77.004248,Northern Region
Haryana,2022,3,Fatehabad,314613,314613,29.6943382,77.004248,Northern Region
Haryana,2022,4,Fatehabad,328692,328692,29.6943382,77.004248,Northern Region
Haryana,2018,1,Palwal,48774,48774,29.6943382,77.004248,Northern Region
Haryana,2018,2,Palwal,64886,64886,29.6943382,77.004248,Northern Region
Haryana,2018,3,Palwal,81688,81688,29.6943382,77.004248,Northern Region
Haryana,2018,4,Palwal,113042,113042,29.6943382,77.004248,Northern Region
Haryana,2019,1,Palwal,141953,141953,29.6943382,77.004248,Northern Region
Haryana,2019,2,Palwal,165665,165665,29.6943382,77.004248,Northern Region
Haryana,2019,3,Palwal,188217,188217,29.6943382,77.004248,Northern Region
Haryana,2019,4,Palwal,209434,209434,29.6943382,77.004248,Northern Region
Haryana,2020,1,Palwal,233542,233542,29.6943382,77.004248,Northern Region
Haryana,2020,2,Palwal,259528,259528,29.6943382,77.004248,Northern Region
Haryana,2020,3,Palwal,285223,285223,29.6943382,77.004248,Northern Region
Haryana,2020,4,Palwal,310698,310698,29.6943382,77.004248,Northern Region
Haryana,2021,1,Palwal,335048,335048,29.6943382,77.004248,Northern Region
Haryana,2021,2,Palwal,359544,359544,29.6943382,77.004248,Northern Region
Haryana,2021,3,Palwal,387557,387557,29.6943382,77.004248,Northern Region
Haryana,2021,4,Palwal,415495,415495,29.6943382,77.004248,Northern Region
Haryana,2022,1,Palwal,441872,441872,29.6943382,77.004248,Northern Region
Haryana,2022,2,Palwal,466861,466861,29.6943382,77.004248,Northern Region
Haryana,2022,3,Palwal,492837,492837,29.6943382,77.004248,Northern Region
Haryana,2022,4,Palwal,516553,516553,29.6943382,77.004248,Northern Region
Haryana,2018,1,Charkhi Dadri,14712,14712,28.6508033,76.2406402,Northern Region
Haryana,2018,2,Charkhi Dadri,19559,19559,28.6508033,76.2406402,Northern Region
Haryana,2018,3,Charkhi Dadri,24373,24373,28.6508033,76.2406402,Northern Region
Haryana,2018,4,Charkhi Dadri,29865,29865,28.6508033,76.2406402,Northern Region
Haryana,2019,1,Charkhi Dadri,35788,35788,28.6508033,76.2406402,Northern Region
Haryana,2019,2,Charkhi Dadri,42051,42051,28.6508033,76.2406402,Northern Region
Haryana,2019,3,Charkhi Dadri,47499,47499,28.6508033,76.2406402,Northern Region
Haryana,2019,4,Charkhi Dadri,52964,52964,28.6508033,76.2406402,Northern Region
Haryana,2020,1,Charkhi Dadri,59348,59348,28.6508033,76.2406402,Northern Region
Haryana,2020,2,Charkhi Dadri,67004,67004,28.6508033,76.2406402,Northern Region
Haryana,2020,3,Charkhi Dadri,74479,74479,28.6508033,76.2406402,Northern Region
Haryana,2020,4,Charkhi Dadri,81772,81772,28.6508033,76.2406402,Northern Region
Haryana,2021,1,Charkhi Dadri,88122,88122,28.6508033,76.2406402,Northern Region
Haryana,2021,2,Charkhi Dadri,94774,94774,28.6508033,76.2406402,Northern Region
Haryana,2021,3,Charkhi Dadri,102606,102606,28.6508033,76.2406402,Northern Region
Haryana,2021,4,Charkhi Dadri,110066,110066,28.6508033,76.2406402,Northern Region
Haryana,2022,1,Charkhi Dadri,117471,117471,28.6508033,76.2406402,Northern Region
Haryana,2022,2,Charkhi Dadri,124320,124320,28.6508033,76.2406402,Northern Region
Haryana,2022,3,Charkhi Dadri,131203,131203,28.6508033,76.2406402,Northern Region
Haryana,2022,4,Charkhi Dadri,137231,137231,28.6508033,76.2406402,Northern Region
Haryana,2018,1,Ambala,54127,54127,28.9841361,75.6039914,Northern Region
Haryana,2018,2,Ambala,73358,73358,28.9841361,75.6039914,Northern Region
Haryana,2018,3,Ambala,92472,92472,28.9841361,75.6039914,Northern Region
Haryana,2018,4,Ambala,114192,114192,28.9841361,75.6039914,Northern Region
Haryana,2019,1,Ambala,136012,136012,28.9841361,75.6039914,Northern Region
Haryana,2019,2,Ambala,157049,157049,28.9841361,75.6039914,Northern Region
Haryana,2019,3,Ambala,176487,176487,28.9841361,75.6039914,Northern Region
Haryana,2019,4,Ambala,194413,194413,28.9841361,75.6039914,Northern Region
Haryana,2020,1,Ambala,215379,215379,28.9841361,75.6039914,Northern Region
Haryana,2020,2,Ambala,239160,239160,28.9841361,75.6039914,Northern Region
Haryana,2020,3,Ambala,262146,262146,28.9841361,75.6039914,Northern Region
Haryana,2020,4,Ambala,285566,285566,28.9841361,75.6039914,Northern Region
Haryana,2021,1,Ambala,307153,307153,28.9841361,75.6039914,Northern Region
Haryana,2021,2,Ambala,329225,329225,28.9841361,75.6039914,Northern Region
Haryana,2021,3,Ambala,354017,354017,28.9841361,75.6039914,Northern Region
Haryana,2021,4,Ambala,378472,378472,28.9841361,75.6039914,Northern Region
Haryana,2022,1,Ambala,401530,401530,28.9841361,75.6039914,Northern Region
Haryana,2022,2,Ambala,423290,423290,28.9841361,75.6039914,Northern Region
Haryana,2022,3,Ambala,445403,445403,28.9841361,75.6039914,Northern Region
Haryana,2022,4,Ambala,465968,465968,28.9841361,75.6039914,Northern Region
Haryana,2018,1,Rewari,85350,85350,28.2169291,76.58118449,Northern Region
Haryana,2018,2,Rewari,113056,113056,28.2169291,76.58118449,Northern Region
Haryana,2018,3,Rewari,138368,138368,28.2169291,76.58118449,Northern Region
Haryana,2018,4,Rewari,172035,172035,28.2169291,76.58118449,Northern Region
Haryana,2019,1,Rewari,207051,207051,28.2169291,76.58118449,Northern Region
Haryana,2019,2,Rewari,238349,238349,28.2169291,76.58118449,Northern Region
Haryana,2019,3,Rewari,266893,266893,28.2169291,76.58118449,Northern Region
Haryana,2019,4,Rewari,294161,294161,28.2169291,76.58118449,Northern Region
Haryana,2020,1,Rewari,323001,323001,28.2169291,76.58118449,Northern Region
Haryana,2020,2,Rewari,354024,354024,28.2169291,76.58118449,Northern Region
Haryana,2020,3,Rewari,388025,388025,28.2169291,76.58118449,Northern Region
Haryana,2020,4,Rewari,421106,421106,28.2169291,76.58118449,Northern Region
Haryana,2021,1,Rewari,453500,453500,28.2169291,76.58118449,Northern Region
Haryana,2021,2,Rewari,485784,485784,28.2169291,76.58118449,Northern Region
Haryana,2021,3,Rewari,522734,522734,28.2169291,76.58118449,Northern Region
Haryana,2021,4,Rewari,559494,559494,28.2169291,76.58118449,Northern Region
Haryana,2022,1,Rewari,595001,595001,28.2169291,76.58118449,Northern Region
Haryana,2022,2,Rewari,628614,628614,28.2169291,76.58118449,Northern Region
Haryana,2022,3,Rewari,663418,663418,28.2169291,76.58118449,Northern Region
Haryana,2022,4,Rewari,696113,696113,28.2169291,76.58118449,Northern Region
Haryana,2018,1,Panchkula,41867,41867,30.7108567,76.845983,Northern Region
Haryana,2018,2,Panchkula,56729,56729,30.7108567,76.845983,Northern Region
Haryana,2018,3,Panchkula,71245,71245,30.7108567,76.845983,Northern Region
Haryana,2018,4,Panchkula,88703,88703,30.7108567,76.845983,Northern Region
Haryana,2019,1,Panchkula,105044,105044,30.7108567,76.845983,Northern Region
Haryana,2019,2,Panchkula,120567,120567,30.7108567,76.845983,Northern Region
Haryana,2019,3,Panchkula,134405,134405,30.7108567,76.845983,Northern Region
Haryana,2019,4,Panchkula,147023,147023,30.7108567,76.845983,Northern Region
Haryana,2020,1,Panchkula,160534,160534,30.7108567,76.845983,Northern Region
Haryana,2020,2,Panchkula,175646,175646,30.7108567,76.845983,Northern Region
Haryana,2020,3,Panchkula,191215,191215,30.7108567,76.845983,Northern Region
Haryana,2020,4,Panchkula,207622,207622,30.7108567,76.845983,Northern Region
Haryana,2021,1,Panchkula,223482,223482,30.7108567,76.845983,Northern Region
Haryana,2021,2,Panchkula,239170,239170,30.7108567,76.845983,Northern Region
Haryana,2021,3,Panchkula,256782,256782,30.7108567,76.845983,Northern Region
Haryana,2021,4,Panchkula,274389,274389,30.7108567,76.845983,Northern Region
Haryana,2022,1,Panchkula,290799,290799,30.7108567,76.845983,Northern Region
Haryana,2022,2,Panchkula,306460,306460,30.7108567,76.845983,Northern Region
Haryana,2022,3,Panchkula,322320,322320,30.7108567,76.845983,Northern Region
Haryana,2022,4,Panchkula,337614,337614,30.7108567,76.845983,Northern Region
Haryana,2018,1,Bhiwani,57585,57585,28.7312325,75.89234987,Northern Region
Haryana,2018,2,Bhiwani,75485,75485,28.7312325,75.89234987,Northern Region
Haryana,2018,3,Bhiwani,92291,92291,28.7312325,75.89234987,Northern Region
Haryana,2018,4,Bhiwani,111607,111607,28.7312325,75.89234987,Northern Region
Haryana,2019,1,Bhiwani,132014,132014,28.7312325,75.89234987,Northern Region
Haryana,2019,2,Bhiwani,151200,151200,28.7312325,75.89234987,Northern Region
Haryana,2019,3,Bhiwani,168827,168827,28.7312325,75.89234987,Northern Region
Haryana,2019,4,Bhiwani,187294,187294,28.7312325,75.89234987,Northern Region
Haryana,2020,1,Bhiwani,208228,208228,28.7312325,75.89234987,Northern Region
Haryana,2020,2,Bhiwani,232402,232402,28.7312325,75.89234987,Northern Region
Haryana,2020,3,Bhiwani,255889,255889,28.7312325,75.89234987,Northern Region
Haryana,2020,4,Bhiwani,279824,279824,28.7312325,75.89234987,Northern Region
Haryana,2021,1,Bhiwani,301458,301458,28.7312325,75.89234987,Northern Region
Haryana,2021,2,Bhiwani,324156,324156,28.7312325,75.89234987,Northern Region
Haryana,2021,3,Bhiwani,350185,350185,28.7312325,75.89234987,Northern Region
Haryana,2021,4,Bhiwani,375910,375910,28.7312325,75.89234987,Northern Region
Haryana,2022,1,Bhiwani,400556,400556,28.7312325,75.89234987,Northern Region
Haryana,2022,2,Bhiwani,423595,423595,28.7312325,75.89234987,Northern Region
Haryana,2022,3,Bhiwani,446960,446960,28.7312325,75.89234987,Northern Region
Haryana,2022,4,Bhiwani,467763,467763,28.7312325,75.89234987,Northern Region
Haryana,2018,1,Sirsa,70800,70800,28.7312325,75.89234987,Northern Region
Haryana,2018,2,Sirsa,91908,91908,28.7312325,75.89234987,Northern Region
Haryana,2018,3,Sirsa,109165,109165,28.7312325,75.89234987,Northern Region
Haryana,2018,4,Sirsa,127874,127874,28.7312325,75.89234987,Northern Region
Haryana,2019,1,Sirsa,146936,146936,28.7312325,75.89234987,Northern Region
Haryana,2019,2,Sirsa,163468,163468,28.7312325,75.89234987,Northern Region
Haryana,2019,3,Sirsa,179271,179271,28.7312325,75.89234987,Northern Region
Haryana,2019,4,Sirsa,196540,196540,28.7312325,75.89234987,Northern Region
Haryana,2020,1,Sirsa,219623,219623,28.7312325,75.89234987,Northern Region
Haryana,2020,2,Sirsa,242506,242506,28.7312325,75.89234987,Northern Region
Haryana,2020,3,Sirsa,266572,266572,28.7312325,75.89234987,Northern Region
Haryana,2020,4,Sirsa,289231,289231,28.7312325,75.89234987,Northern Region
Haryana,2021,1,Sirsa,310911,310911,28.7312325,75.89234987,Northern Region
Haryana,2021,2,Sirsa,334240,334240,28.7312325,75.89234987,Northern Region
Haryana,2021,3,Sirsa,360856,360856,28.7312325,75.89234987,Northern Region
Haryana,2021,4,Sirsa,386829,386829,28.7312325,75.89234987,Northern Region
Haryana,2022,1,Sirsa,411238,411238,28.7312325,75.89234987,Northern Region
Haryana,2022,2,Sirsa,434030,434030,28.7312325,75.89234987,Northern Region
Haryana,2022,3,Sirsa,456583,456583,28.7312325,75.89234987,Northern Region
Haryana,2022,4,Sirsa,476800,476800,28.7312325,75.89234987,Northern Region
Haryana,2018,1,Mewat,29541,29541,28.7312325,75.89234987,Northern Region
Haryana,2018,2,Mewat,41358,41358,28.7312325,75.89234987,Northern Region
Haryana,2018,3,Mewat,53421,53421,28.7312325,75.89234987,Northern Region
Haryana,2018,4,Mewat,71400,71400,28.7312325,75.89234987,Northern Region
Haryana,2019,1,Mewat,92292,92292,28.7312325,75.89234987,Northern Region
Haryana,2019,2,Mewat,111194,111194,28.7312325,75.89234987,Northern Region
Haryana,2019,3,Mewat,129646,129646,28.7312325,75.89234987,Northern Region
Haryana,2019,4,Mewat,149894,149894,28.7312325,75.89234987,Northern Region
Haryana,2020,1,Mewat,176392,176392,28.7312325,75.89234987,Northern Region
Haryana,2020,2,Mewat,205921,205921,28.7312325,75.89234987,Northern Region
Haryana,2020,3,Mewat,234889,234889,28.7312325,75.89234987,Northern Region
Haryana,2020,4,Mewat,260584,260584,28.7312325,75.89234987,Northern Region
Haryana,2021,1,Mewat,284058,284058,28.7312325,75.89234987,Northern Region
Haryana,2021,2,Mewat,305382,305382,28.7312325,75.89234987,Northern Region
Haryana,2021,3,Mewat,329621,329621,28.7312325,75.89234987,Northern Region
Haryana,2021,4,Mewat,354072,354072,28.7312325,75.89234987,Northern Region
Haryana,2022,1,Mewat,377036,377036,28.7312325,75.89234987,Northern Region
Haryana,2022,2,Mewat,398639,398639,28.7312325,75.89234987,Northern Region
Haryana,2022,3,Mewat,421283,421283,28.7312325,75.89234987,Northern Region
Haryana,2022,4,Mewat,441859,441859,28.7312325,75.89234987,Northern Region
Haryana,2018,1,Panipat,74739,74739,28.7312325,75.89234987,Northern Region
Haryana,2018,2,Panipat,101243,101243,28.7312325,75.89234987,Northern Region
Haryana,2018,3,Panipat,124290,124290,28.7312325,75.89234987,Northern Region
Haryana,2018,4,Panipat,153137,153137,28.7312325,75.89234987,Northern Region
Haryana,2019,1,Panipat,181548,181548,28.7312325,75.89234987,Northern Region
Haryana,2019,2,Panipat,208172,208172,28.7312325,75.89234987,Northern Region
Haryana,2019,3,Panipat,235346,235346,28.7312325,75.89234987,Northern Region
Haryana,2019,4,Panipat,262435,262435,28.7312325,75.89234987,Northern Region
Haryana,2020,1,Panipat,293916,293916,28.7312325,75.89234987,Northern Region
Haryana,2020,2,Panipat,324833,324833,28.7312325,75.89234987,Northern Region
Haryana,2020,3,Panipat,357830,357830,28.7312325,75.89234987,Northern Region
Haryana,2020,4,Panipat,391952,391952,28.7312325,75.89234987,Northern Region
Haryana,2021,1,Panipat,423131,423131,28.7312325,75.89234987,Northern Region
Haryana,2021,2,Panipat,454218,454218,28.7312325,75.89234987,Northern Region
Haryana,2021,3,Panipat,489226,489226,28.7312325,75.89234987,Northern Region
Haryana,2021,4,Panipat,523678,523678,28.7312325,75.89234987,Northern Region
Haryana,2022,1,Panipat,556104,556104,28.7312325,75.89234987,Northern Region
Haryana,2022,2,Panipat,587006,587006,28.7312325,75.89234987,Northern Region
Haryana,2022,3,Panipat,618937,618937,28.7312325,75.89234987,Northern Region
Haryana,2022,4,Panipat,649292,649292,28.7312325,75.89234987,Northern Region
Haryana,2018,1,Gurugram,474081,474081,28.4492944,77.03065871,Northern Region
Haryana,2018,2,Gurugram,621718,621718,28.4492944,77.03065871,Northern Region
Haryana,2018,3,Gurugram,767369,767369,28.4492944,77.03065871,Northern Region
Haryana,2018,4,Gurugram,967781,967781,28.4492944,77.03065871,Northern Region
Haryana,2019,1,Gurugram,1159832,1159832,28.4492944,77.03065871,Northern Region
Haryana,2019,2,Gurugram,1307319,1307319,28.4492944,77.03065871,Northern Region
Haryana,2019,3,Gurugram,1447473,1447473,28.4492944,77.03065871,Northern Region
Haryana,2019,4,Gurugram,1574240,1574240,28.4492944,77.03065871,Northern Region
Haryana,2020,1,Gurugram,1700505,1700505,28.4492944,77.03065871,Northern Region
Haryana,2020,2,Gurugram,1809777,1809777,28.4492944,77.03065871,Northern Region
Haryana,2020,3,Gurugram,1949331,1949331,28.4492944,77.03065871,Northern Region
Haryana,2020,4,Gurugram,2104240,2104240,28.4492944,77.03065871,Northern Region
Haryana,2021,1,Gurugram,2262589,2262589,28.4492944,77.03065871,Northern Region
Haryana,2021,2,Gurugram,2416391,2416391,28.4492944,77.03065871,Northern Region
Haryana,2021,3,Gurugram,2589324,2589324,28.4492944,77.03065871,Northern Region
Haryana,2021,4,Gurugram,2764490,2764490,28.4492944,77.03065871,Northern Region
Haryana,2022,1,Gurugram,2929873,2929873,28.4492944,77.03065871,Northern Region
Haryana,2022,2,Gurugram,3088176,3088176,28.4492944,77.03065871,Northern Region
Haryana,2022,3,Gurugram,3251792,3251792,28.4492944,77.03065871,Northern Region
Haryana,2022,4,Gurugram,3416098,3416098,28.4492944,77.03065871,Northern Region
Haryana,2018,1,Kaithal,41222,41222,28.4492944,77.03065871,Northern Region
Haryana,2018,2,Kaithal,55832,55832,28.4492944,77.03065871,Northern Region
Haryana,2018,3,Kaithal,68422,68422,28.4492944,77.03065871,Northern Region
Haryana,2018,4,Kaithal,82556,82556,28.4492944,77.03065871,Northern Region
Haryana,2019,1,Kaithal,97311,97311,28.4492944,77.03065871,Northern Region
Haryana,2019,2,Kaithal,110900,110900,28.4492944,77.03065871,Northern Region
Haryana,2019,3,Kaithal,123358,123358,28.4492944,77.03065871,Northern Region
Haryana,2019,4,Kaithal,136563,136563,28.4492944,77.03065871,Northern Region
Haryana,2020,1,Kaithal,151832,151832,28.4492944,77.03065871,Northern Region
Haryana,2020,2,Kaithal,168699,168699,28.4492944,77.03065871,Northern Region
Haryana,2020,3,Kaithal,185714,185714,28.4492944,77.03065871,Northern Region
Haryana,2020,4,Kaithal,202911,202911,28.4492944,77.03065871,Northern Region
Haryana,2021,1,Kaithal,218191,218191,28.4492944,77.03065871,Northern Region
Haryana,2021,2,Kaithal,234468,234468,28.4492944,77.03065871,Northern Region
Haryana,2021,3,Kaithal,253117,253117,28.4492944,77.03065871,Northern Region
Haryana,2021,4,Kaithal,271182,271182,28.4492944,77.03065871,Northern Region
Haryana,2022,1,Kaithal,288578,288578,28.4492944,77.03065871,Northern Region
Haryana,2022,2,Kaithal,304645,304645,28.4492944,77.03065871,Northern Region
Haryana,2022,3,Kaithal,320757,320757,28.4492944,77.03065871,Northern Region
Haryana,2022,4,Kaithal,335364,335364,28.4492944,77.03065871,Northern Region
Haryana,2018,1,Kurukshetra,47932,47932,30.0,76.75,Northern Region
Haryana,2018,2,Kurukshetra,64186,64186,30.0,76.75,Northern Region
Haryana,2018,3,Kurukshetra,80097,80097,30.0,76.75,Northern Region
Haryana,2018,4,Kurukshetra,97619,97619,30.0,76.75,Northern Region
Haryana,2019,1,Kurukshetra,115295,115295,30.0,76.75,Northern Region
Haryana,2019,2,Kurukshetra,132749,132749,30.0,76.75,Northern Region
Haryana,2019,3,Kurukshetra,150733,150733,30.0,76.75,Northern Region
Haryana,2019,4,Kurukshetra,166454,166454,30.0,76.75,Northern Region
Haryana,2020,1,Kurukshetra,184817,184817,30.0,76.75,Northern Region
Haryana,2020,2,Kurukshetra,203788,203788,30.0,76.75,Northern Region
Haryana,2020,3,Kurukshetra,223297,223297,30.0,76.75,Northern Region
Haryana,2020,4,Kurukshetra,242556,242556,30.0,76.75,Northern Region
Haryana,2021,1,Kurukshetra,260673,260673,30.0,76.75,Northern Region
Haryana,2021,2,Kurukshetra,279452,279452,30.0,76.75,Northern Region
Haryana,2021,3,Kurukshetra,300453,300453,30.0,76.75,Northern Region
Haryana,2021,4,Kurukshetra,320754,320754,30.0,76.75,Northern Region
Haryana,2022,1,Kurukshetra,340030,340030,30.0,76.75,Northern Region
Haryana,2022,2,Kurukshetra,358109,358109,30.0,76.75,Northern Region
Haryana,2022,3,Kurukshetra,376380,376380,30.0,76.75,Northern Region
Haryana,2022,4,Kurukshetra,393430,393430,30.0,76.75,Northern Region
Haryana,2018,1,Jhajjar,53121,53121,30.0,76.75,Northern Region
Haryana,2018,2,Jhajjar,71713,71713,30.0,76.75,Northern Region
Haryana,2018,3,Jhajjar,90220,90220,30.0,76.75,Northern Region
Haryana,2018,4,Jhajjar,114488,114488,30.0,76.75,Northern Region
Haryana,2019,1,Jhajjar,139799,139799,30.0,76.75,Northern Region
Haryana,2019,2,Jhajjar,163202,163202,30.0,76.75,Northern Region
